league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
ESP-La Liga,2023-24,Real Sociedad,Jon Martin,ESP,DF,17.0,2006.0,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,DF,17.0,2006.0,0.3,10,2,9,1,0,0,10,0,0,0.0,0,0.0,1,2,1,0,0,0,0,0,4,0,possession,ESP,DF,17.0,2006.0,1,24.0,24.0,0.7,0.3,0,0.0,0,1,24.0,8,3.0,0.0,0.0,0.0,0.0,-0.32,0.2,0.0,0.2,0.64,0.55,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,17.0,2006.0,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,defense,ESP,DF,17.0,2006.0,0.3,5,7,71.4,125,44,1,2,50.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,ESP,DF,17.0,2006.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,17.0,2006.0,0.3,7,7,0,0,0,1,0,0,0,0,0,0,5,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,17.0,2006.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ESP,DF,17.0,2006.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,misc
ESP-La Liga,2024-25,Real Sociedad,Jon Martin,ESP,DF,18.0,2006.0,13,6,904,10.0,0,1,1,0,0,0,2,0,0.6,0.6,0.2,0.8,4,34,0,0.0,0.1,0.1,0.0,0.1,0.06,0.02,0.08,0.06,0.08,standard,ESP,DF,18.0,2006.0,10.0,677,99,381,278,20,13,677,0,0,0.0,0,0.0,375,1871,1034,4,1,0,8,0,432,0,possession,ESP,DF,18.0,2006.0,13,904.0,70.0,26.4,10.0,6,90.0,6,7,52.0,24,0.69,6.0,19.0,-13.0,-1.29,-1.37,8.2,14.4,-6.2,-0.62,-0.79,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,18.0,2006.0,10.0,11,9,7,3,1,6,9,66.7,3,13,9,4,7,18,80,1,defense,ESP,DF,18.0,2006.0,10.0,468,539,86.8,9130,2975,136,155,87.7,292,314,93.0,37,59,62.7,1,0.2,0.2,0.8,4,19,2,0,34,passing,ESP,DF,18.0,2006.0,10.0,8,0.8,6,0,0,2,0,0,1,0.1,1,0,0,0,0,0,goal_shot_creation,ESP,DF,18.0,2006.0,10.0,539,527,12,12,0,1,0,0,0,0,0,0,468,0,3,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,18.0,2006.0,10.0,0,9,1,11.1,0.9,0.1,0.0,0.0,10.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6,shooting,ESP,DF,18.0,2006.0,10.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,22.0,53.0,9.0,85.5,misc
ESP-La Liga,2023-24,Real Sociedad,Jon Pacheco,ESP,DF,22.0,2001.0,23,16,1526,17.0,1,1,2,1,0,0,8,0,1.1,1.1,0.2,1.3,9,53,1,0.06,0.06,0.12,0.06,0.12,0.06,0.01,0.08,0.06,0.08,standard,ESP,DF,22.0,2001.0,17.0,1311,133,607,679,28,10,1311,4,4,100.0,0,0.0,763,3837,2126,9,8,0,8,2,888,1,possession,ESP,DF,22.0,2001.0,23,1526.0,66.0,44.6,17.0,16,87.0,14,7,20.0,13,1.7,19.0,16.0,3.0,0.18,-0.25,17.6,19.1,-1.4,-0.09,-0.33,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,22.0,2001.0,17.0,25,15,21,4,0,14,22,63.6,8,17,6,11,10,35,53,1,defense,ESP,DF,22.0,2001.0,17.0,1019,1173,86.9,20084,5738,315,347,90.8,598,635,94.2,102,173,59.0,1,0.2,0.3,0.8,3,50,1,1,53,passing,ESP,DF,22.0,2001.0,17.0,14,0.83,12,0,0,2,0,0,3,0.18,3,0,0,0,0,0,goal_shot_creation,ESP,DF,22.0,2001.0,17.0,1173,1113,54,44,1,13,1,2,0,0,0,0,1019,6,2,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,22.0,2001.0,17.0,1,6,3,50.0,0.35,0.18,0.17,0.33,8.2,0,0,0,1.1,1.1,0.18,-0.1,-0.1,shooting,ESP,DF,22.0,2001.0,17.0,8.0,0.0,0.0,29.0,1.0,1.0,1.0,10.0,15.0,0.0,0.0,0.0,49.0,57.0,33.0,63.3,misc
ESP-La Liga,2024-25,Real Sociedad,Jon Pacheco,ESP,DF,23.0,2001.0,14,9,854,9.5,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,12,27,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,standard,ESP,DF,23.0,2001.0,9.5,585,74,281,299,9,5,585,2,1,50.0,1,50.0,313,1925,1242,12,3,1,4,0,358,0,possession,ESP,DF,23.0,2001.0,14,854.0,61.0,25.0,9.5,9,80.0,7,5,27.0,15,0.86,4.0,13.0,-9.0,-0.95,-0.88,7.0,13.0,-6.1,-0.64,-0.8,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,23.0,2001.0,9.5,15,9,12,3,0,10,12,83.3,2,8,6,2,9,24,49,2,defense,ESP,DF,23.0,2001.0,9.5,411,494,83.2,7915,2381,154,172,89.5,211,229,92.1,46,85,54.1,0,0.1,0.4,-0.1,1,28,2,0,27,passing,ESP,DF,23.0,2001.0,9.5,4,0.42,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,23.0,2001.0,9.5,494,467,26,19,1,9,0,1,0,0,0,0,411,1,5,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,23.0,2001.0,9.5,0,1,0,0.0,0.11,0.0,0.0,0.0,8.7,0,0,0,0.1,0.1,0.09,-0.1,-0.1,shooting,ESP,DF,23.0,2001.0,9.5,3.0,0.0,0.0,18.0,5.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,35.0,19.0,17.0,52.8,misc
ESP-La Liga,2023-24,Real Sociedad,Kieran Tierney,SCO,DF,26.0,1997.0,20,14,1238,13.8,0,2,2,0,0,0,1,0,0.2,0.2,0.6,0.8,22,77,39,0.0,0.15,0.15,0.0,0.15,0.01,0.05,0.06,0.01,0.06,standard,SCO,DF,26.0,1997.0,13.8,1056,45,297,552,214,10,1056,17,7,41.2,8,47.1,522,2201,1177,22,21,2,13,3,600,39,possession,SCO,DF,26.0,1997.0,20,1238.0,62.0,36.2,13.8,14,75.0,2,6,32.0,4,1.75,17.0,12.0,5.0,0.36,0.07,14.1,17.1,-3.0,-0.22,-0.49,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SCO,DF,26.0,1997.0,13.8,37,24,16,18,3,18,27,66.7,9,22,8,14,10,47,45,0,defense,SCO,DF,26.0,1997.0,13.8,690,904,76.3,12195,5053,292,326,89.6,329,390,84.4,62,150,41.3,2,0.6,1.1,1.4,8,73,12,4,77,passing,SCO,DF,26.0,1997.0,13.8,16,1.16,14,1,0,0,1,0,3,0.22,2,1,0,0,0,0,goal_shot_creation,SCO,DF,26.0,1997.0,13.8,904,736,167,18,1,7,26,149,0,0,0,0,690,1,23,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SCO,DF,26.0,1997.0,13.8,0,2,0,0.0,0.15,0.0,0.0,0.0,12.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,shooting,SCO,DF,26.0,1997.0,13.8,1.0,0.0,0.0,6.0,8.0,0.0,26.0,10.0,24.0,0.0,0.0,0.0,52.0,16.0,20.0,44.4,misc
ESP-La Liga,2024-25,Real Sociedad,Luken Beitia,ESP,DF,20.0,2004.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,DF,20.0,2004.0,0.1,7,2,6,1,0,0,7,0,0,0.0,0,0.0,6,12,1,0,0,0,0,0,5,0,possession,ESP,DF,20.0,2004.0,1,8.0,8.0,0.2,0.1,0,0.0,0,1,8.0,5,3.0,0.0,0.0,0.0,0.0,0.29,0.1,0.0,0.1,0.93,0.97,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,20.0,2004.0,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,defense,ESP,DF,20.0,2004.0,0.1,5,5,100.0,108,22,1,1,100.0,2,2,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,ESP,DF,20.0,2004.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,20.0,2004.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,20.0,2004.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ESP,DF,20.0,2004.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,misc
ESP-La Liga,2024-25,Real Sociedad,Nayef Aguerd,MAR,DF,28.0,1996.0,21,21,1760,19.6,0,0,0,0,0,0,5,0,2.4,2.4,0.1,2.5,26,75,1,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.13,0.12,0.13,standard,MAR,DF,28.0,1996.0,19.6,1594,132,729,815,53,16,1594,10,5,50.0,2,20.0,1019,6113,3798,26,18,0,7,3,1138,1,possession,MAR,DF,28.0,1996.0,21,1760.0,84.0,51.5,19.6,21,84.0,17,0,0.0,3,1.48,18.0,15.0,3.0,0.15,0.91,25.9,18.8,7.0,0.36,0.82,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,MAR,DF,28.0,1996.0,19.6,30,24,17,12,1,12,18,66.7,6,21,15,6,13,43,91,0,defense,MAR,DF,28.0,1996.0,19.6,1213,1389,87.3,23636,8366,438,462,94.8,618,662,93.4,144,229,62.9,0,0.1,0.3,-0.1,5,87,3,1,75,passing,MAR,DF,28.0,1996.0,19.6,16,0.82,13,1,0,2,0,0,1,0.05,1,0,0,0,0,0,goal_shot_creation,MAR,DF,28.0,1996.0,19.6,1389,1330,53,38,0,34,2,3,0,0,0,0,1213,6,10,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,MAR,DF,28.0,1996.0,19.6,0,15,5,33.3,0.77,0.26,0.0,0.0,11.5,0,0,0,2.4,2.4,0.16,-2.4,-2.4,shooting,MAR,DF,28.0,1996.0,19.6,5.0,0.0,0.0,11.0,19.0,0.0,2.0,13.0,24.0,0.0,1.0,0.0,73.0,61.0,32.0,65.6,misc
ESP-La Liga,2023-24,Real Sociedad,Robin Le Normand,ESP,DF,26.0,1996.0,29,28,2469,27.4,2,0,2,2,0,0,13,0,1.0,1.0,0.1,1.2,21,106,1,0.07,0.0,0.07,0.07,0.07,0.04,0.0,0.04,0.04,0.04,standard,ESP,DF,26.0,1996.0,27.4,1996,171,899,1057,45,17,1996,1,1,100.0,0,0.0,1242,7060,4021,21,16,0,16,6,1359,1,possession,ESP,DF,26.0,1996.0,29,2469.0,85.0,72.2,27.4,28,87.0,23,1,21.0,6,1.59,37.0,30.0,7.0,0.26,-0.22,33.1,27.3,5.8,0.21,0.42,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,26.0,1996.0,27.4,31,22,16,15,0,17,30,56.7,13,26,15,11,28,59,96,1,defense,ESP,DF,26.0,1996.0,27.4,1562,1765,88.5,31232,8514,479,524,91.4,886,955,92.8,186,249,74.7,0,0.1,0.8,-0.1,3,94,0,0,106,passing,ESP,DF,26.0,1996.0,27.4,17,0.62,15,0,0,1,1,0,1,0.04,1,0,0,0,0,0,goal_shot_creation,ESP,DF,26.0,1996.0,27.4,1765,1712,51,34,0,11,1,0,0,0,0,0,1562,2,9,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,26.0,1996.0,27.4,2,8,5,62.5,0.29,0.18,0.25,0.4,12.2,0,0,0,1.0,1.0,0.13,1.0,1.0,shooting,ESP,DF,26.0,1996.0,27.4,13.0,0.0,0.0,33.0,23.0,1.0,1.0,28.0,22.0,0.0,1.0,1.0,111.0,110.0,60.0,64.7,misc
ESP-La Liga,2025-26,Real Sociedad,Sergio Gómez,ESP,DF,24-361,2000.0,3,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,DF,24-361,2000.0,1.1,105,3,26,67,14,0,105,1,0,0.0,1,100.0,57,199,88,0,1,0,4,2,62,3,possession,ESP,DF,24-361,2000.0,3,101.0,34.0,37.4,1.1,1,70.0,0,2,16.0,0,0.67,2.0,2.0,0.0,0.0,0.53,0.8,2.0,-1.2,-1.04,-0.97,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,24-361,2000.0,1.1,8,2,4,3,1,4,7,57.1,3,3,1,2,0,8,2,0,defense,ESP,DF,24-361,2000.0,1.1,69,87,79.3,1099,492,31,33,93.9,35,42,83.3,3,8,37.5,0,0.0,0.1,0.0,0,3,1,1,10,passing,ESP,DF,24-361,2000.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,24-361,2000.0,1.1,87,72,15,6,0,0,6,9,0,0,0,0,69,0,2,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,24-361,2000.0,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ESP-La Liga,2024-25,Real Sociedad,Sergio Gómez,ESP,"MF,DF",23.0,2000.0,37,31,2738,30.4,2,5,7,2,0,0,4,0,1.9,1.9,8.9,10.8,43,93,154,0.07,0.16,0.23,0.07,0.23,0.06,0.29,0.35,0.06,0.35,standard,ESP,"MF,DF",23.0,2000.0,30.4,1724,38,292,746,708,52,1724,51,22,43.1,25,49.0,843,4335,1912,43,46,6,45,16,1025,154,possession,ESP,"MF,DF",23.0,2000.0,37,2738.0,74.0,80.1,30.4,31,82.0,18,6,34.0,1,1.24,26.0,33.0,-7.0,-0.23,0.3,30.7,35.9,-5.2,-0.17,-0.66,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,"MF,DF",23.0,2000.0,30.4,71,39,30,29,12,30,56,53.6,26,44,3,41,19,90,30,2,defense,ESP,"MF,DF",23.0,2000.0,30.4,1076,1439,74.8,17323,4647,588,657,89.5,342,435,78.6,108,235,46.0,5,8.9,7.5,-3.9,56,77,23,11,93,passing,ESP,"MF,DF",23.0,2000.0,30.4,102,3.35,51,44,1,3,2,1,10,0.33,7,3,0,0,0,0,goal_shot_creation,ESP,"MF,DF",23.0,2000.0,30.4,1439,1186,244,58,1,9,231,46,133,47,67,0,1076,9,47,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,"MF,DF",23.0,2000.0,30.4,2,18,10,55.6,0.59,0.33,0.11,0.2,24.0,5,0,0,1.9,1.9,0.11,0.1,0.1,shooting,ESP,"MF,DF",23.0,2000.0,30.4,4.0,0.0,0.0,29.0,16.0,9.0,231.0,19.0,39.0,0.0,1.0,0.0,146.0,20.0,22.0,47.6,misc
ESP-La Liga,2023-24,Real Sociedad,Álvaro Odriozola,ESP,DF,27.0,1995.0,9,6,393,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,14,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,standard,ESP,DF,27.0,1995.0,4.4,293,9,85,146,63,7,293,9,2,22.2,5,55.6,138,802,410,14,8,2,6,4,177,12,possession,ESP,DF,27.0,1995.0,9,393.0,44.0,11.5,4.4,6,49.0,0,3,34.0,14,1.33,3.0,2.0,1.0,0.23,-0.1,2.7,3.9,-1.2,-0.27,-0.42,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,27.0,1995.0,4.4,9,7,7,1,1,5,5,100.0,0,2,1,1,8,17,7,0,defense,ESP,DF,27.0,1995.0,4.4,212,244,86.9,3435,996,102,112,91.1,95,105,90.5,9,13,69.2,0,0.2,0.2,-0.2,2,10,3,3,8,passing,ESP,DF,27.0,1995.0,4.4,6,1.37,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,27.0,1995.0,4.4,244,196,48,2,0,1,10,46,0,0,0,0,212,0,7,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,27.0,1995.0,4.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ESP,DF,27.0,1995.0,4.4,0.0,0.0,0.0,7.0,4.0,1.0,10.0,8.0,7.0,0.0,1.0,0.0,13.0,1.0,8.0,11.1,misc
ESP-La Liga,2024-25,Real Sociedad,Álvaro Odriozola,ESP,DF,28.0,1995.0,2,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,DF,28.0,1995.0,0.5,35,1,11,15,10,0,35,0,0,0.0,0,0.0,21,79,42,0,1,0,3,1,22,0,possession,ESP,DF,28.0,1995.0,2,43.0,22.0,1.3,0.5,0,0.0,0,2,22.0,17,0.0,0.0,0.0,0.0,0.0,0.29,0.3,0.4,-0.1,-0.27,-0.24,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,28.0,1995.0,0.5,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,1,0,defense,ESP,DF,28.0,1995.0,0.5,22,30,73.3,344,111,11,12,91.7,6,12,50.0,3,4,75.0,0,0.0,0.0,0.0,0,4,1,1,3,passing,ESP,DF,28.0,1995.0,0.5,1,2.09,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,28.0,1995.0,0.5,30,25,5,0,0,0,1,5,0,0,0,0,22,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,28.0,1995.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ESP,DF,28.0,1995.0,0.5,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,misc
